,chain,voter,rank,chain_price,val_num,token,delegator,voting_power,n_participation,n_match,n_pass,total_proposal,p_participation,p_passed,p_matchproposal,missblock,jailed_ratio,commission,commission_variance,asset_value,asset_variance,day,max_day,n_outlier,total_chain,total_av,proportion_av
1995,iris,temperstake,52.0,0.02317467,109,3929615258019.0,7,0.004832,15.0,9.0,7.0,45.0,0.3333333333333333,0.4666666666666667,0.2,543,0.0,0.2,0.01662771271436569,91067536831.5552,5.0739270724862473e+48,-1.0,765.0,2,1,91067536831.5552,1.0
1996,iris,dcccapital,53.0,0.02317467,109,3902096282843.0,6,0.004798,21.0,18.0,18.0,45.0,0.4666666666666667,0.8571428571428571,0.4,3,0.0,0.15,0.01662771271436569,90429793663.1132,5.0739270724862473e+48,-1.0,765.0,1,2,95635965403.1228,0.9455626163434996
1997,iris,monterey,54.0,0.02317467,109,3789774419018.0,16,0.00466,25.0,23.0,20.0,45.0,0.5555555555555556,0.8,0.5111111111111111,105,0.0049261083743842,0.12,0.01662771271436569,87826771535.18388,5.0739270724862473e+48,-1.0,765.0,5,1,87826771535.18388,1.0
1998,iris,tanya,55.0,0.02317467,109,3786880253834.0,18,0.004656,33.0,30.0,25.0,45.0,0.7333333333333333,0.7575757575757576,0.6666666666666666,104,0.0,0.15,0.01662771271436569,87759700212.11919,5.0739270724862473e+48,909.0,988.0,2,1,87759700212.11919,1.0
1999,iris,huobi,56.0,0.02317467,109,3709460033009.0,622,0.004561,3.0,3.0,3.0,45.0,0.0666666666666666,1.0,0.0666666666666666,807,0.0,0.2,0.01662771271436569,85965512143.17268,5.0739270724862473e+48,-1.0,765.0,4,5,5135927802685.068,0.016738068650075225
2000,iris,koinsortium,57.0,0.02317467,109,3532194621563.0,16,0.004343,29.0,25.0,22.0,45.0,0.6444444444444445,0.7586206896551724,0.5555555555555556,39,0.0008210180623973,0.1,0.01662771271436569,81857444730.49742,5.0739270724862473e+48,630.0,988.0,1,2,82771276048.79768,0.9889595598627534
2001,iris,zrl,58.0,0.02317467,109,3520153299671.0,6,0.004328,29.0,25.0,23.0,45.0,0.6444444444444445,0.7931034482758621,0.5555555555555556,0,0.0024630541871921,0.1,0.01662771271436569,81578391069.28654,5.0739270724862473e+48,-1.0,765.0,3,1,81578391069.28654,1.0
2002,iris,pxn,59.0,0.02317467,109,3284900305380.0,11,0.004039,32.0,30.0,26.0,45.0,0.7111111111111111,0.8125,0.6666666666666666,94,0.0,0.2,0.01662771271436569,76126480560.08073,5.0739270724862473e+48,-1.0,765.0,7,1,76126480560.08073,1.0
2003,iris,chaintor,60.0,0.02317467,109,3272709599199.0,15,0.004024,33.0,29.0,26.0,45.0,0.7333333333333333,0.7878787878787878,0.6444444444444445,96,0.0,0.2,0.01662771271436569,75843964967.26909,5.0739270724862473e+48,-1.0,765.0,3,1,75843964967.26909,1.0
2004,iris,light,61.0,0.02317467,109,3266611237046.0,21,0.004017,30.0,25.0,22.0,45.0,0.6666666666666666,0.7333333333333333,0.5555555555555556,98,0.0,0.198,0.01662771271436569,75702637436.83282,5.0739270724862473e+48,916.0,988.0,3,1,75702637436.83282,1.0
2005,iris,anchorstaking,62.0,0.02317467,109,3258594530230.0,44,0.004007,14.0,12.0,12.0,45.0,0.3111111111111111,0.8571428571428571,0.2666666666666666,7,0.0041050903119868,0.09,0.01662771271436569,75516852901.88528,5.0739270724862473e+48,-1.0,765.0,7,4,1.615260602187388e+23,4.675211715039682e-13
2006,iris,blockpool,63.0,0.02317467,109,3015218299999.0,5,0.003707,26.0,24.0,21.0,45.0,0.5777777777777777,0.8076923076923077,0.5333333333333333,102,0.0,0.2,0.01662771271436569,69876689080.43784,5.0739270724862473e+48,690.0,988.0,1,1,69876689080.43784,1.0
2007,iris,atomicpowernode,64.0,0.02317467,109,2879315265131.0,44,0.00354,21.0,19.0,16.0,45.0,0.4666666666666667,0.7619047619047619,0.4222222222222222,126,0.1042692939244663,1.0,0.01662771271436569,66727181095.37344,5.0739270724862473e+48,-1.0,765.0,5,1,66727181095.37344,1.0
2008,iris,coinstaking,65.0,0.02317467,109,2857022432353.0,14,0.003513,8.0,6.0,6.0,45.0,0.1777777777777777,0.75,0.1333333333333333,160,0.1707717569786535,0.99,0.01662771271436569,66210552052.378105,5.0739270724862473e+48,-1.0,765.0,1,1,66210552052.378105,1.0
2009,iris,sven,66.0,0.02317467,109,2795379437084.0,23,0.003437,22.0,20.0,17.0,45.0,0.4888888888888889,0.7727272727272727,0.4444444444444444,371,0.0,0.1,0.01662771271436569,64781995979.207466,5.0739270724862473e+48,895.0,988.0,6,1,64781995979.207466,1.0
2010,iris,matpool,67.0,0.02317467,109,2788145081179.0,21,0.003428,1.0,1.0,1.0,45.0,0.0222222222222222,1.0,0.0222222222222222,573,0.0,0.2,0.01662771271436569,64614342168.44654,5.0739270724862473e+48,-1.0,765.0,1,1,64614342168.44654,1.0
2011,iris,noderunner,68.0,0.02317467,109,2787573664272.0,46,0.003428,34.0,31.0,26.0,45.0,0.7555555555555555,0.7647058823529411,0.6888888888888889,105,0.0024630541871921,1.0,0.01662771271436569,64601099770.1944,5.0739270724862473e+48,-1.0,765.0,4,1,64601099770.1944,1.0
2012,iris,platon,69.0,0.02317467,109,2786168353260.0,21,0.003426,2.0,1.0,1.0,45.0,0.0444444444444444,0.5,0.0222222222222222,2472,0.0,0.1,0.01662771271436569,64568532151.24393,5.0739270724862473e+48,-1.0,765.0,3,1,64568532151.24393,1.0
2013,iris,sky,70.0,0.02317467,109,2753068157166.0,5,0.003385,35.0,31.0,27.0,45.0,0.7777777777777778,0.7714285714285715,0.6888888888888889,105,0.0,1.0,0.01662771271436569,63801446029.83019,5.0739270724862473e+48,-1.0,765.0,2,1,63801446029.83019,1.0
2014,iris,btc,71.0,0.02317467,109,2532743149798.0,26,0.003114,34.0,31.0,28.0,45.0,0.7555555555555555,0.8235294117647058,0.6888888888888889,98,0.0,0.2,0.01662771271436569,58695486691.32922,5.0739270724862473e+48,982.0,988.0,0,1,58695486691.32922,1.0
2015,iris,heaven,73.0,0.02317467,109,2021150806544.0,8,0.002485,28.0,27.0,22.0,45.0,0.6222222222222222,0.7857142857142857,0.6,104,0.0,0.2,0.01662771271436569,46839502961.891045,5.0739270724862473e+48,647.0,988.0,3,1,46839502961.891045,1.0
2016,iris,supercolle,74.0,0.02317467,109,2014531534380.0,13,0.002477,28.0,27.0,23.0,45.0,0.6222222222222222,0.8214285714285714,0.6,100,0.0,0.0999,0.01662771271436569,46686103513.85016,5.0739270724862473e+48,-1.0,765.0,2,1,46686103513.85016,1.0
2017,iris,spacepotato,75.0,0.02317467,109,1558047591507.0,58,0.001916,26.0,25.0,21.0,45.0,0.5777777777777777,0.8076923076923077,0.5555555555555556,92,0.0,0.1,0.01662771271436569,36107238777.46953,5.0739270724862473e+48,912.0,988.0,7,10,1226353815733.2212,0.02944275812921206
2018,iris,david,76.0,0.02317467,109,1510563419674.0,12,0.001857,36.0,34.0,30.0,45.0,0.8,0.8333333333333334,0.7555555555555555,132,0.0,0.2,0.01662771271436569,35006808765.01646,5.0739270724862473e+48,-1.0,765.0,1,1,35006808765.01646,1.0
2019,iris,bajiute,77.0,0.02317467,109,1360455822023.0,10,0.001673,32.0,29.0,26.0,45.0,0.7111111111111111,0.8125,0.6444444444444445,106,0.0,0.1,0.01662771271436569,31528114724.96176,5.0739270724862473e+48,-1.0,765.0,1,1,31528114724.96176,1.0
2020,iris,w3coins,78.0,0.02317467,109,1284159093394.0,27,0.001579,14.0,13.0,8.0,45.0,0.3111111111111111,0.5714285714285714,0.2888888888888888,12,0.0,0.02,0.01662771271436569,29759963216.905132,5.0739270724862473e+48,235.0,988.0,1,11,3.3249161012379826e+24,8.950590724928203e-15
2021,iris,heimdallr,79.0,0.02317467,109,1279540587754.0,25,0.001573,26.0,24.0,21.0,45.0,0.5777777777777777,0.8076923076923077,0.5333333333333333,94,0.0,0.1,0.01662771271436569,29652930872.804993,5.0739270724862473e+48,-1.0,765.0,1,1,29652930872.804993,1.0
2022,iris,irir.no.1,80.0,0.02317467,109,1062476090749.0,44,0.001306,24.0,21.0,17.0,45.0,0.5333333333333333,0.7083333333333334,0.4666666666666667,103,0.0,0.01,0.01662771271436569,24622532785.99813,5.0739270724862473e+48,-1.0,765.0,5,1,24622532785.99813,1.0
2023,iris,freshiriser,81.0,0.02317467,109,1057854839245.0,16,0.001301,31.0,29.0,24.0,45.0,0.6888888888888889,0.7741935483870968,0.6444444444444445,96,0.0,0.1,0.01662771271436569,24515436807.40593,5.0739270724862473e+48,-1.0,765.0,1,1,24515436807.40593,1.0
2024,iris,dfm,82.0,0.02317467,109,1034839455299.0,3,0.001272,26.0,23.0,19.0,45.0,0.5777777777777777,0.7307692307692307,0.5111111111111111,94,0.0,0.2,0.01662771271436569,23982062879.534077,5.0739270724862473e+48,955.0,988.0,0,1,23982062879.534077,1.0
2025,iris,vitality,83.0,0.02317467,109,1034307447395.0,18,0.001272,21.0,19.0,18.0,45.0,0.4666666666666667,0.8571428571428571,0.4222222222222222,93,0.0,0.25,0.01662771271436569,23969733771.92149,5.0739270724862473e+48,913.0,988.0,3,1,23969733771.92149,1.0
2026,iris,ant,84.0,0.02317467,109,1033292317240.0,13,0.001271,29.0,25.0,23.0,45.0,0.6444444444444445,0.7931034482758621,0.5555555555555556,99,0.0,0.1,0.01662771271436569,23946208465.57231,5.0739270724862473e+48,-1.0,765.0,1,1,23946208465.57231,1.0
2027,iris,anylabs,85.0,0.02317467,109,1030952781981.0,28,0.001268,21.0,20.0,18.0,45.0,0.4666666666666667,0.8571428571428571,0.4444444444444444,105,0.0,0.1,0.01662771271436569,23891990507.991623,5.0739270724862473e+48,-1.0,765.0,1,1,23891990507.991623,1.0
2028,iris,bigwave,86.0,0.02317467,109,1024366593633.0,13,0.00126,26.0,21.0,17.0,45.0,0.5777777777777777,0.6538461538461539,0.4666666666666667,101,0.0,0.2,0.01662771271436569,23739357766.468876,5.0739270724862473e+48,843.0,988.0,2,1,23739357766.468876,1.0
2029,iris,aig,87.0,0.02317467,109,1011856689667.0,55,0.001244,25.0,22.0,20.0,45.0,0.5555555555555556,0.8,0.4888888888888889,98,0.0,0.15,0.01662771271436569,23449444870.325134,5.0739270724862473e+48,913.0,988.0,3,1,23449444870.325134,1.0
2030,iris,neoply,88.0,0.02317467,109,793849918377.0,37,0.000976,19.0,18.0,16.0,45.0,0.4222222222222222,0.8421052631578947,0.4,88,0.0,0.0,0.01662771271436569,18397209887.91391,5.0739270724862473e+48,-1.0,765.0,7,2,21862409037.21391,0.8414996653204327
2031,iris,anna,89.0,0.02317467,109,592389802795.0,14,0.000728,17.0,17.0,15.0,45.0,0.3777777777777777,0.8823529411764706,0.3777777777777777,97,0.0,0.0,0.01662771271436569,13728438191.139204,5.0739270724862473e+48,-1.0,765.0,5,1,13728438191.139204,1.0
2032,iris,dokiacapital,90.0,0.02317467,109,160691107987.0,43,0.000198,29.0,28.0,21.0,45.0,0.6444444444444445,0.7241379310344828,0.6222222222222222,95,0.0,0.02,0.01662771271436569,3723963399.5330896,5.0739270724862473e+48,610.0,988.0,1,2,80916830791341.64,4.602211138416911e-05
2033,iris,certusone,91.0,0.02317467,109,158822525609.0,29,0.000195,10.0,9.0,9.0,45.0,0.2222222222222222,0.9,0.2,105,0.0,0.0,0.01662771271436569,3680659619.555124,5.0739270724862473e+48,621.0,988.0,3,1,3680659619.555124,1.0
2034,iris,lavender.fivestaking,92.0,0.02317467,109,131879364906.0,70,0.000162,24.0,22.0,20.0,45.0,0.5333333333333333,0.8333333333333334,0.4888888888888889,84,0.0,0.0,0.01662771271436569,3056260761.506131,5.0739270724862473e+48,743.0,988.0,9,1,3056260761.506131,1.0
2035,iris,trivium,93.0,0.02317467,109,125596555864.0,15,0.000154,19.0,16.0,11.0,45.0,0.4222222222222222,0.5789473684210527,0.3555555555555555,10,0.0,0.01,0.01662771271436569,2910658735.2847652,5.0739270724862473e+48,323.0,988.0,2,6,732737829292.8727,0.003972305808332144
2036,iris,brightroad,94.0,0.02317467,109,84662432719.0,8,0.000104,15.0,13.0,12.0,45.0,0.3333333333333333,0.8,0.2888888888888888,117,0.0,0.0,0.01662771271436569,1962023939.6600275,5.0739270724862473e+48,556.0,988.0,2,1,1962023939.6600275,1.0
2037,iris,leo,95.0,0.02317467,109,81108863950.0,4,0.0001,3.0,2.0,1.0,45.0,0.0666666666666666,0.3333333333333333,0.0444444444444444,127,0.0,0.0,0.01662771271436569,1879671156.1161463,5.0739270724862473e+48,185.0,988.0,3,1,1879671156.1161463,1.0
2038,iris,earnnetwork,96.0,0.02317467,109,71344990627.0,4,8.8e-05,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4,0.0,0.01,0.01662771271436569,1653396613.933818,5.0739270724862473e+48,635.0,988.0,2,23,8.363796286445948e+22,1.9768494560457552e-14
2039,iris,cestbon,97.0,0.02317467,109,62164597021.0,17,7.6e-05,12.0,11.0,10.0,45.0,0.2666666666666666,0.8333333333333334,0.2444444444444444,109,0.0,0.0,0.01662771271436569,1440644021.644658,5.0739270724862473e+48,-1.0,765.0,2,1,1440644021.644658,1.0
2040,iris,im,98.0,0.02317467,109,61130029148.0,6,7.5e-05,10.0,9.0,7.0,45.0,0.2222222222222222,0.7,0.2,99,0.0,0.0,0.01662771271436569,1416668252.5952814,5.0739270724862473e+48,423.0,988.0,3,1,1416668252.5952814,1.0
2041,iris,bruce,99.0,0.02317467,109,58129740061.0,20,7.1e-05,19.0,17.0,15.0,45.0,0.4222222222222222,0.7894736842105263,0.3777777777777777,104,0.0,0.0,0.01662771271436569,1347137543.0994549,5.0739270724862473e+48,-1.0,765.0,1,1,1347137543.0994549,1.0
2042,iris,tiantian,100.0,0.02317467,109,57496229737.0,10,7.1e-05,22.0,18.0,16.0,45.0,0.4888888888888889,0.7272727272727273,0.4,105,0.0,0.0,0.01662771271436569,1332456150.3991618,5.0739270724862473e+48,-1.0,765.0,0,1,1332456150.3991618,1.0
2043,iris,hongkongnode,102.0,0.02317467,109,55000000000.0,2,6.8e-05,3.0,2.0,1.0,45.0,0.0666666666666666,0.3333333333333333,0.0444444444444444,89,0.0,0.01,0.01662771271436569,1274606850.0,5.0739270724862473e+48,137.0,988.0,1,1,1274606850.0,1.0
2044,iris,blockval,103.0,0.02317467,109,54006233916.0,5,6.6e-05,7.0,5.0,3.0,45.0,0.1555555555555555,0.4285714285714285,0.1111111111111111,1,0.0,0.0,0.01662771271436569,1251576648.946108,5.0739270724862473e+48,87.0,988.0,2,9,9.887942087944315e+19,1.2657604967893867e-11
2045,iris,tienmahoa,104.0,0.02317467,109,51927148836.0,10,6.4e-05,4.0,3.0,2.0,45.0,0.0888888888888888,0.5,0.0666666666666666,122,0.0,0.01,0.01662771271436569,1203394538.315184,5.0739270724862473e+48,285.0,988.0,2,1,1203394538.315184,1.0
2046,iris,itokenpool,105.0,0.02317467,109,50005000000.0,1,6.1e-05,9.0,7.0,4.0,45.0,0.2,0.4444444444444444,0.1555555555555555,96,0.0,0.08,0.01662771271436569,1158849373.35,5.0739270724862473e+48,139.0,988.0,0,1,1158849373.35,1.0
2047,iris,ets2.0,106.0,0.02317467,109,49894308345.0,32,6.1e-05,12.0,11.0,10.0,45.0,0.2666666666666666,0.8333333333333334,0.2444444444444444,99,0.0,0.0,0.01662771271436569,1156284130.773621,5.0739270724862473e+48,-1.0,765.0,2,1,1156284130.773621,1.0
2048,iris,boy,107.0,0.02317467,109,40283005100.0,3,5e-05,3.0,2.0,1.0,45.0,0.0666666666666666,0.3333333333333333,0.0444444444444444,93,0.0883280757097791,0.02,0.01662771271436569,933545349.800817,5.0739270724862473e+48,159.0,988.0,1,1,933545349.800817,1.0
2049,iris,madeinblock,108.0,0.02317467,109,40217285517.0,30,4.9e-05,25.0,23.0,19.0,45.0,0.5555555555555556,0.76,0.5111111111111111,111,0.0,0.01,0.01662771271436569,932022320.1522543,5.0739270724862473e+48,918.0,988.0,8,3,42926130166.837906,0.021712237197479254
2050,iris,node101,109.0,0.02317467,109,36610243003.0,8,4.5e-05,15.0,12.0,9.0,45.0,0.3333333333333333,0.6,0.2666666666666666,17,0.0073891625615763,0.05,0.01662771271436569,848430300.214334,5.0739270724862473e+48,253.0,988.0,7,10,5.3955999382686355e+20,1.5724484949241477e-12
2051,iris,bluenode,110.0,0.02317467,109,30062000000.0,1,3.7e-05,0.0,0.0,0.0,45.0,0.0,0.0,0.0,98,0.0,0.02,0.01662771271436569,696676929.5400001,5.0739270724862473e+48,53.0,988.0,1,1,696676929.5400001,1.0
2052,iris,blockhunters,111.0,0.02317467,109,24929602882.0,17,3.1e-05,12.0,11.0,7.0,45.0,0.2666666666666666,0.5833333333333334,0.2444444444444444,23,0.0,0.04777,0.01662771271436569,577735320.021399,5.0739270724862473e+48,304.0,988.0,4,19,3.4201027397392445e+22,1.6892338154304882e-14
2053,iris,meganode,112.0,0.02317467,109,17612000000.0,3,2.2e-05,10.0,8.0,8.0,45.0,0.2222222222222222,0.8,0.1777777777777777,11,0.0,0.024,0.01662771271436569,408152288.04,5.0739270724862473e+48,216.0,988.0,4,1,408152288.04,1.0
2054,iris,konsortech,113.0,0.02317467,109,10001078497.0,5,1.2e-05,16.0,15.0,15.0,45.0,0.3555555555555555,0.9375,0.3333333333333333,9,0.0,0.05,0.01662771271436569,231771693.812071,5.0739270724862473e+48,313.0,988.0,1,4,1.4210674481651282e+16,1.630968988216097e-08
2055,ixo,launchpad,1.0,0.00739851,44,10762521474587.0,511,0.149423,7.0,7.0,7.0,324.0,0.0216049382716049,1.0,0.0216049382716049,0,0.0,0.1,0.01662771271436569,79626622754.94666,5.0739270724862473e+48,1138.0,1138.0,6,1,79626622754.94666,1.0
2056,ixo,chimple,2.0,0.00739851,44,8954181035466.0,406,0.124316,4.0,4.0,4.0,324.0,0.0123456790123456,1.0,0.0123456790123456,0,0.0008257638315441,0.05,0.01662771271436569,66247597932.70555,5.0739270724862473e+48,1138.0,1138.0,6,1,66247597932.70555,1.0
2057,ixo,cosmostation,3.0,0.00739851,44,8403767051483.0,154,0.116675,33.0,33.0,32.0,324.0,0.1018518518518518,0.9696969696969696,0.1018518518518518,1,0.0,0.05,0.01662771271436569,62175354568.06749,5.0739270724862473e+48,1138.0,1138.0,6,53,2.1860692526959946e+25,2.844162164185285e-15
2058,ixo,impactsdao,4.0,0.00739851,44,5678945000000.0,4,0.078844,0.0,0.0,0.0,324.0,0.0,0.0,0.0,1,0.0,0.1,0.01662771271436569,42015731371.95,5.0739270724862473e+48,31.0,1138.0,1,1,42015731371.95,1.0
2059,ixo,ekonavi,5.0,0.00739851,44,4980579812051.0,214,0.069148,32.0,32.0,31.0,324.0,0.0987654320987654,0.96875,0.0987654320987654,0,0.0,0.05,0.01662771271436569,36848869545.25744,5.0739270724862473e+48,1138.0,1138.0,4,2,462725837356.51654,0.0796343462378706
2060,ixo,gateway.fm,6.0,0.00739851,44,4480372833431.0,13,0.062204,25.0,25.0,25.0,324.0,0.0771604938271604,1.0,0.0771604938271604,0,0.0,0.05,0.01662771271436569,33148083211.867588,5.0739270724862473e+48,332.0,1138.0,3,1,33148083211.867588,1.0
2061,ixo,supamotoafrica,7.0,0.00739851,44,3464094313566.0,17,0.048094,4.0,4.0,4.0,324.0,0.0123456790123456,1.0,0.0123456790123456,0,0.0,0.05,0.01662771271436569,25629136419.861187,5.0739270724862473e+48,1138.0,1138.0,6,1,25629136419.861187,1.0
2062,ixo,ezstaking.io,8.0,0.00739851,44,2882977716559.0,212,0.040026,4.0,4.0,4.0,324.0,0.0123456790123456,1.0,0.0123456790123456,1,0.0,0.05,0.01662771271436569,21329739465.73893,5.0739270724862473e+48,1138.0,1138.0,1,14,3.0160782436883993e+23,7.072011314817393e-14
2063,ixo,stakecito,9.0,0.00739851,44,2443245204294.0,251,0.033921,32.0,31.0,30.0,324.0,0.0987654320987654,0.9375,0.095679012345679,0,0.0,0.05,0.01662771271436569,18076374076.4212,5.0739270724862473e+48,1138.0,1138.0,7,28,9.728906630137507e+24,1.8580067384371342e-15
2064,ixo,empowervalidator,10.0,0.00739851,44,2205112816485.0,45,0.030615,33.0,33.0,32.0,324.0,0.1018518518518518,0.9696969696969696,0.1018518518518518,0,0.0,0.05,0.01662771271436569,16314549223.892435,5.0739270724862473e+48,1138.0,1138.0,11,3,269112247529.46753,0.06062358504179936
2065,ixo,bluestake,11.0,0.00739851,44,1877275147003.0,160,0.026063,33.0,33.0,32.0,324.0,0.1018518518518518,0.9696969696969696,0.1018518518518518,0,0.0,0.05,0.01662771271436569,13889038947.853165,5.0739270724862473e+48,1138.0,1138.0,2,20,1.3136963063579979e+25,1.0572488390683071e-15
2066,ixo,africa.validator,12.0,0.00739851,44,1304072112996.0,11,0.018105,0.0,0.0,0.0,324.0,0.0,0.0,0.0,42,0.0033030553261767,0.1,0.01662771271436569,9648190568.722036,5.0739270724862473e+48,328.0,1138.0,3,1,9648190568.722036,1.0
2067,ixo,liquify,13.0,0.00739851,44,1248071457083.0,4,0.017328,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0,0.0,0.1,0.01662771271436569,9233869155.943146,5.0739270724862473e+48,31.0,1138.0,1,1,9233869155.943146,1.0
2068,ixo,staketab,14.0,0.00739851,44,1065207130026.0,31,0.014789,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,7880945603.568661,5.0739270724862473e+48,1138.0,1138.0,3,10,1.4213017527681916e+16,5.544878551102449e-07
2069,ixo,stakelab,15.0,0.00739851,44,1055385425713.0,307,0.014653,3.0,3.0,3.0,324.0,0.0092592592592592,1.0,0.0092592592592592,0,0.0,0.05,0.01662771271436569,7808279625.991887,5.0739270724862473e+48,1138.0,1138.0,17,44,9.574565079153651e+24,8.155231659548241e-16
2070,ixo,lavender.fivenodes,16.0,0.00739851,44,866229160435.0,148,0.012026,4.0,4.0,4.0,324.0,0.0123456790123456,1.0,0.0123456790123456,1,0.0,0.05,0.01662771271436569,6408805105.769952,5.0739270724862473e+48,1138.0,1138.0,3,29,6.774193318897592e+24,9.460617381396044e-16
2071,ixo,informalsystems,17.0,0.00739851,44,842692123426.0,95,0.0117,27.0,27.0,27.0,324.0,0.0833333333333333,1.0,0.0833333333333333,1,0.0,0.0811,0.01662771271436569,6234666102.088495,5.0739270724862473e+48,1138.0,1138.0,2,15,5.899425884362411e+24,1.0568259054859397e-15
2072,ixo,frens,18.0,0.00739851,44,814628796395.0,106,0.01131,1.0,1.0,1.0,324.0,0.0030864197530864,1.0,0.0030864197530864,0,0.0,0.05,0.01662771271436569,6027039296.416371,5.0739270724862473e+48,1138.0,1138.0,1,27,7.459016112147236e+24,8.08020683398331e-16
2073,ixo,interblockchainservices,19.0,0.00739851,44,776044767731.0,41,0.010774,32.0,32.0,32.0,324.0,0.0987654320987654,1.0,0.0987654320987654,1,0.0,0.05,0.01662771271436569,5741574974.505481,5.0739270724862473e+48,1138.0,1138.0,5,18,1.3033843429463006e+24,4.405128084879898e-15
2074,ixo,notional,20.0,0.00739851,44,639526829576.0,33,0.008879,29.0,28.0,28.0,324.0,0.0895061728395061,0.9655172413793104,0.0864197530864197,0,0.0,0.0969,0.01662771271436569,4731545643.886332,5.0739270724862473e+48,1138.0,1138.0,5,20,1.3520845861467146e+24,3.4994449994956988e-15
2075,ixo,activenodes,21.0,0.00739851,44,538171264455.0,17,0.007472,32.0,32.0,31.0,324.0,0.0987654320987654,0.96875,0.0987654320987654,0,0.0,0.1,0.01662771271436569,3981665481.782962,5.0739270724862473e+48,1138.0,1138.0,6,22,1.861048038969791e+24,2.1394748541725275e-15
